0.03	2.193508695652174
0.05	8.783959565217392
0.07	19.624973043478263
0.1	34.358033043478265
0.12	52.42458434782609
0.15	73.16135304347826
0.17	95.88556086956523
0.2	119.93743260869566
0.23	144.6897082608696
0.25	169.53040304347826
0.28	193.79976869565218
0.3	216.75407608695653
0.33	237.63318173913046
0.35	255.8352582608696
0.38	271.0143630434783
0.4	282.9694891304348
0.42	291.4842434782609
0.45	296.3515956521739
0.47	297.5945934782609
0.5	295.65118
0.53	291.31709521739134
0.55	285.51106956521744
0.57	278.99090043478265
0.6	267.6737656521739
0.62	244.3079682608696
0.65	217.0738143478261
0.68	190.57862652173915
0.7	166.44482869565218
0.72	145.27467739130435
0.75	127.21486565217393
0.78	112.26847347826087
0.8	100.38563
0.82	91.43354565217392
0.85	85.20086521739131
0.88	81.42019869565218
0.9	79.75444826086957
0.93	79.74754782608697
0.95	80.8136752173913
0.97	82.34109217391305
1.0	83.84288739130436
