0.03	3.3569652173913047
0.05	13.03000347826087
0.07	28.05304826086957
0.1	47.304959565217395
0.12	69.79086608695653
0.15	94.69283739130437
0.17	121.30517260869566
0.2	148.97468869565216
0.23	177.0816743478261
0.25	205.03560086956523
0.28	232.2455226086957
0.3	258.0572504347826
0.33	281.7153247826087
0.35	302.4315186956522
0.38	319.52993565217395
0.4	332.55362565217393
0.42	341.33164304347827
0.45	346.04770130434787
0.47	347.2225421739131
0.5	345.5379252173913
0.53	341.6411917391304
0.55	336.10667043478264
0.57	329.49365
0.6	316.99002739130435
0.62	291.54313565217393
0.65	261.1817108695652
0.68	231.50349217391306
0.7	204.95033304347828
0.72	182.41219782608695
0.75	163.88630739130437
0.78	148.9307747826087
0.8	137.02593608695653
0.82	127.76650434782609
0.85	120.89936086956523
0.88	116.29488869565219
0.9	113.90226304347827
0.93	113.63555478260871
0.95	115.19113173913043
0.97	117.92948608695653
1.0	120.97854608695653
