0.03	2.4114982608695654
0.05	9.88119
0.07	21.923286956521743
0.1	37.875658260869564
0.12	57.0063495652174
0.15	78.58635869565218
0.17	101.91948652173913
0.2	126.34999565217392
0.23	151.2669291304348
0.25	176.08699521739132
0.28	200.2121095652174
0.3	222.9762886956522
0.33	243.6686052173913
0.35	261.66987173913043
0.38	276.5666052173913
0.4	288.1107095652174
0.42	296.1349243478261
0.45	300.6018730434783
0.47	301.7512034782609
0.5	300.15393130434785
0.53	296.59223086956524
0.55	291.8802182608696
0.57	286.52485173913044
0.6	275.1192634782609
0.62	251.54157695652174
0.65	223.97388565217395
0.68	197.28265565217393
0.7	173.34885652173912
0.72	152.82277130434784
0.75	135.73494826086957
0.78	121.8714104347826
0.8	110.96834826086958
0.82	102.76675521739132
0.85	97.01947782608697
0.88	93.49436347826088
0.9	91.95051217391305
0.93	92.06782043478262
0.95	93.37043391304348
0.97	95.24778869565219
1.0	97.09328173913045
