0.03	2.957786956521739
0.05	11.502372608695653
0.07	24.911455652173917
0.1	42.301189130434786
0.12	62.82417869565218
0.15	85.72985260869567
0.17	110.34311739130436
0.2	136.03163652173916
0.23	162.19883565217393
0.25	188.27580130434782
0.28	213.68386173913046
0.3	237.7754530434783
0.33	259.82368
0.35	279.12309782608696
0.38	295.1183530434783
0.4	307.436265652174
0.42	315.8777286956522
0.45	320.48243130434787
0.47	321.6014021739131
0.5	319.8378113043479
0.53	315.88797739130433
0.55	310.43370478260874
0.57	304.1032691304348
0.6	292.4872817391304
0.62	268.7948526086957
0.65	240.56866347826087
0.68	213.01599478260871
0.7	188.25832521739133
0.72	167.06662260869567
0.75	149.46887304347828
0.78	135.1550504347826
0.8	123.75575913043478
0.82	114.9598647826087
0.85	108.53983521739131
0.88	104.34165913043479
0.9	102.24837130434784
0.93	102.08495347826087
0.95	103.48333565217392
0.97	105.82665695652175
1.0	108.36802869565219
